order_id,store_id,order_date,product_id,prod_quantity,store_zone,ship_cost,delivery_date
10010069,17,28-03-2012,P100068,2436,M1,20,30-03-2012
10010070,13,10-06-2011,P100069,315,M1,20,13-06-2011
10010071,1,02-04-2011,P100070,3576,M4,100,08-04-2011
10010072,31,22-06-2012,P100071,3215,M1,20,27-06-2012
10010073,25,06-09-2011,P100072,3577,M1,20,08-09-2011
10010074,28,03-08-2012,P100073,1820,M1,20,07-08-2012
10010075,8,20-06-2011,P100074,3856,M1,20,27-06-2011
10010076,15,30-10-2011,P100075,2584,M1,20,04-11-2011
10010077,34,14-08-2010,P100076,539,M1,20,19-08-2010
10010078,40,03-07-2010,P100077,2657,M4,100,08-07-2010
10010079,29,13-02-2011,P100078,4437,M1,20,15-02-2011
10010080,34,08-02-2010,P100079,994,M1,20,12-02-2010
10010081,8,28-05-2012,P100080,4903,M1,20,31-05-2012
10010082,41,17-06-2011,P100081,3920,M3,80,19-06-2011
10010083,4,12-07-2010,P100082,1974,M1,20,18-07-2010
10010084,29,18-04-2012,P100083,1475,M1,20,19-04-2012
10010085,39,02-05-2010,P100084,3866,M1,20,09-05-2010
10010086,30,22-08-2010,P100085,927,M1,20,23-08-2010
10010087,12,21-10-2011,P100086,4205,M1,20,22-10-2011
10010088,42,14-03-2011,P100087,3869,M1,20,18-03-2011
10010089,26,29-04-2012,P100088,236,M1,20,01-05-2012
10010090,41,11-02-2010,P100089,2322,M3,80,14-02-2010
10010091,29,25-09-2012,P100090,1433,M1,20,29-09-2012
10010092,43,16-10-2010,P100091,3412,M1,20,17-10-2010
10010093,29,28-07-2010,P100092,430,M1,20,01-08-2010
10010094,20,18-01-2011,P100093,4851,M1,20,23-01-2011
10010095,22,03-11-2010,P100094,342,M2,50,09-11-2010
10010096,23,20-04-2012,P100095,3410,M1,20,23-04-2012
10010097,37,18-10-2011,P100096,2122,M3,80,20-10-2011
10010098,3,14-07-2012,P100097,215,M2,50,16-07-2012
10010099,15,05-03-2012,P100098,4233,M1,20,10-03-2012
10010100,40,19-08-2012,P100099,1347,M4,100,20-08-2012
10010101,43,27-03-2011,P100100,3796,M1,20,03-04-2011
10010102,18,22-02-2011,P100101,3936,M1,20,25-02-2011
10010103,24,16-06-2012,P100102,717,M3,80,22-06-2012
10010104,44,21-07-2011,P100103,2057,M2,50,22-07-2011
10010105,37,12-10-2011,P100104,175,M3,80,13-10-2011
10010106,18,30-08-2012,P100105,811,M1,20,03-09-2012
10010107,11,24-04-2012,P100106,1473,M2,50,01-05-2012
10010108,13,20-01-2011,P100107,3384,M1,20,22-01-2011
10010109,29,27-10-2011,P100108,4630,M1,20,03-11-2011
10010110,39,23-05-2012,P100109,1684,M1,20,27-05-2012
10010111,7,27-07-2012,P100110,4499,M3,80,01-08-2012
10010112,27,03-04-2012,P100111,3188,M1,20,08-04-2012
10010113,17,28-02-2011,P100112,1817,M1,20,02-03-2011
10010114,36,26-06-2010,P100113,3285,M1,20,29-06-2010
10010115,22,08-07-2012,P100114,856,M2,50,10-07-2012
10010116,10,06-09-2012,P100115,762,M2,50,09-09-2012
10010117,15,17-07-2012,P100116,4073,M1,20,24-07-2012
10010118,6,03-05-2010,P100117,2580,M3,80,06-05-2010
10010119,41,07-01-2011,P100118,842,M3,80,14-01-2011
10010120,26,06-08-2011,P100119,1202,M1,20,09-08-2011
10010121,34,16-06-2011,P100120,1054,M1,20,20-06-2011
10010122,10,25-02-2012,P100121,4517,M2,50,29-02-2012
10010123,24,24-09-2011,P100122,1010,M3,80,27-09-2011
10010124,8,28-07-2012,P100123,2891,M1,20,30-07-2012
10010125,36,20-09-2011,P100124,3592,M1,20,24-09-2011
10010126,1,04-02-2012,P100125,41,M4,100,05-02-2012
10010127,36,10-01-2011,P100126,273,M1,20,11-01-2011
10010128,40,29-05-2010,P100127,2383,M4,100,05-06-2010
10010129,38,16-02-2011,P100128,305,M2,50,19-02-2011
10010130,13,24-01-2012,P100129,1157,M1,20,30-01-2012
10010131,25,07-06-2012,P100130,3594,M1,20,08-06-2012
10010132,32,20-09-2010,P100131,869,M3,80,22-09-2010
10010133,34,09-06-2012,P100132,748,M1,20,12-06-2012
10010134,11,13-10-2010,P100133,4504,M2,50,14-10-2010
10010135,9,18-11-2010,P100134,1493,M1,20,19-11-2010
10010136,19,22-10-2011,P100135,2157,M1,20,28-10-2011
10010137,11,01-03-2012,P100136,3368,M2,50,07-03-2012
10010138,44,15-05-2012,P100137,613,M2,50,21-05-2012
10010139,10,03-03-2011,P100138,2277,M2,50,08-03-2011
10010140,42,13-08-2011,P100139,4214,M1,20,19-08-2011
10010141,19,12-06-2011,P100140,812,M1,20,18-06-2011
10010142,10,08-04-2012,P100141,3517,M2,50,13-04-2012
10010143,40,04-10-2010,P100142,3993,M4,100,09-10-2010
10010144,3,08-07-2010,P100143,1949,M2,50,10-07-2010
10010145,11,01-07-2010,P100144,4715,M2,50,02-07-2010
10010146,21,02-10-2010,P100145,4570,M2,50,04-10-2010
10010147,32,20-12-2010,P100146,1302,M3,80,25-12-2010
10010148,8,02-05-2012,P100147,4386,M1,20,09-05-2012
10010149,29,07-03-2011,P100148,4745,M1,20,13-03-2011
10010150,41,10-10-2012,P100149,3958,M3,80,13-10-2012
10010151,25,08-02-2011,P100150,4287,M1,20,12-02-2011
10010152,8,06-02-2012,P100151,3638,M1,20,12-02-2012
10010153,30,15-03-2011,P100152,1999,M1,20,18-03-2011
10010154,18,17-12-2011,P100153,2664,M1,20,23-12-2011
10010155,36,29-09-2010,P100154,3443,M1,20,04-10-2010
10010156,39,24-10-2012,P100155,2509,M1,20,26-10-2012
10010157,36,03-05-2010,P100156,1780,M1,20,07-05-2010
10010158,21,09-08-2011,P100157,592,M2,50,15-08-2011
10010159,38,08-08-2010,P100158,2883,M2,50,12-08-2010
10010160,18,14-07-2012,P100159,3523,M1,20,16-07-2012
10010161,15,10-06-2010,P100160,3213,M1,20,12-06-2010
10010162,7,22-11-2011,P100161,2911,M3,80,26-11-2011
10010163,20,30-03-2011,P100162,4279,M1,20,03-04-2011
10010164,39,31-05-2012,P100163,4775,M1,20,05-06-2012
10010165,25,10-06-2010,P100164,4773,M1,20,11-06-2010
10010166,28,09-05-2010,P100165,256,M1,20,12-05-2010
10010167,41,19-05-2010,P100166,4825,M3,80,24-05-2010
10010168,28,22-02-2012,P100167,3659,M1,20,27-02-2012
10010169,12,26-01-2012,P100168,2061,M1,20,02-02-2012
10010170,20,07-03-2011,P100169,327,M1,20,09-03-2011
10010171,33,21-06-2011,P100170,4522,M3,80,27-06-2011
10010172,41,29-06-2012,P100171,218,M3,80,04-07-2012
10010173,44,09-02-2012,P100172,3352,M2,50,12-02-2012
10010174,17,22-05-2010,P100173,3172,M1,20,29-05-2010
10010175,45,31-07-2012,P100174,320,M1,20,06-08-2012
10010176,5,03-01-2012,P100175,1681,M2,50,07-01-2012
10010177,34,21-04-2011,P100176,96,M1,20,25-04-2011
10010178,1,15-12-2011,P100177,3279,M4,100,20-12-2011
10010179,22,05-05-2011,P100178,3758,M2,50,11-05-2011
10010180,1,17-01-2012,P100179,3031,M4,100,22-01-2012
10010181,23,24-12-2011,P100180,4405,M1,20,25-12-2011
10010182,23,18-08-2011,P100181,4119,M1,20,20-08-2011
10010183,43,26-05-2011,P100182,3920,M1,20,28-05-2011
10010184,44,06-12-2011,P100183,1522,M2,50,08-12-2011
10010185,41,27-11-2011,P100184,312,M3,80,30-11-2011
10010186,9,24-10-2010,P100185,4186,M1,20,27-10-2010
10010187,21,02-05-2010,P100186,1595,M2,50,05-05-2010
10010188,16,27-05-2010,P100187,1094,M1,20,30-05-2010
10010189,37,23-03-2011,P100188,3968,M3,80,26-03-2011
10010190,39,04-03-2010,P100189,930,M1,20,06-03-2010
10010191,22,16-06-2010,P100190,2241,M2,50,21-06-2010
10010192,34,19-10-2011,P100191,4177,M1,20,22-10-2011
10010193,45,10-04-2010,P100192,2000,M1,20,17-04-2010
10010194,34,13-11-2011,P100193,2590,M1,20,15-11-2011
10010195,36,08-04-2012,P100194,2399,M1,20,10-04-2012
10010196,20,16-06-2012,P100195,2250,M1,20,22-06-2012
10010197,42,21-04-2012,P100196,2585,M1,20,22-04-2012
10010198,10,07-10-2010,P100197,2125,M2,50,08-10-2010
10010199,1,04-02-2011,P100198,3094,M4,100,09-02-2011
10010200,40,07-02-2012,P100199,2599,M4,100,11-02-2012
10010201,3,14-09-2012,P100200,2822,M2,50,19-09-2012
10010202,25,05-01-2011,P100201,2310,M1,20,12-01-2011
10010203,17,04-07-2011,P100202,2252,M1,20,08-07-2011
10010204,28,31-05-2011,P100203,3223,M1,20,05-06-2011
10010205,38,28-10-2010,P100204,260,M2,50,04-11-2010
10010206,20,18-07-2011,P100205,4121,M1,20,25-07-2011
10010207,12,24-09-2010,P100206,1491,M1,20,26-09-2010
10010208,26,04-09-2012,P100207,4955,M1,20,05-09-2012
10010209,32,10-04-2012,P100208,3096,M3,80,16-04-2012
10010210,9,28-02-2012,P100209,1821,M1,20,02-03-2012
10010211,6,18-08-2012,P100210,612,M3,80,21-08-2012
10010212,32,27-01-2011,P100211,3012,M3,80,01-02-2011
10010213,44,30-07-2011,P100212,2651,M2,50,05-08-2011
10010214,3,05-03-2010,P100213,2554,M2,50,07-03-2010
10010215,14,07-06-2012,P100214,1802,M4,100,13-06-2012
10010216,40,05-07-2010,P100215,2591,M4,100,06-07-2010
10010217,14,24-02-2010,P100216,1694,M4,100,27-02-2010
10010218,16,25-06-2012,P100217,3689,M1,20,30-06-2012
10010219,45,22-07-2012,P100218,2014,M1,20,29-07-2012
10010220,38,30-06-2012,P100219,1717,M2,50,06-07-2012
10010221,39,27-02-2012,P100220,3701,M1,20,02-03-2012
10010222,20,30-09-2010,P100221,1900,M1,20,06-10-2010
10010223,28,01-09-2010,P100222,1777,M1,20,02-09-2010
10010224,31,08-04-2010,P100223,4352,M1,20,14-04-2010
10010225,11,24-07-2012,P100224,2115,M2,50,31-07-2012
10010226,4,01-09-2012,P100225,2378,M1,20,06-09-2012
10010227,25,15-07-2011,P100226,4866,M1,20,19-07-2011
10010228,6,06-07-2011,P100227,2211,M3,80,07-07-2011
10010229,29,20-05-2010,P100228,4465,M1,20,23-05-2010
10010230,5,30-04-2011,P100229,4097,M2,50,02-05-2011
10010231,19,01-12-2010,P100230,1534,M1,20,02-12-2010
10010232,14,13-09-2010,P100231,495,M4,100,20-09-2010
10010233,1,23-07-2012,P100232,1821,M4,100,26-07-2012
10010234,9,29-12-2010,P100233,3216,M1,20,31-12-2010
10010235,36,18-09-2011,P100234,4951,M1,20,19-09-2011
10010236,20,09-02-2012,P100235,3288,M1,20,11-02-2012
10010237,13,21-08-2011,P100236,729,M1,20,23-08-2011
10010238,12,11-02-2012,P100237,1086,M1,20,15-02-2012
10010239,18,10-04-2012,P100238,3297,M1,20,13-04-2012
10010240,41,10-10-2010,P100239,1818,M3,80,13-10-2010
10010241,12,30-11-2010,P100240,4191,M1,20,04-12-2010
10010242,26,28-04-2010,P100241,3837,M1,20,03-05-2010
10010243,33,16-04-2011,P100242,2324,M3,80,23-04-2011
10010244,7,18-03-2012,P100243,1076,M3,80,22-03-2012
10010245,13,22-09-2011,P100244,4999,M1,20,27-09-2011
10010246,18,15-09-2011,P100245,4688,M1,20,16-09-2011
10010247,3,14-08-2012,P100246,2234,M2,50,20-08-2012
10010248,17,04-06-2010,P100247,2744,M1,20,06-06-2010
10010249,15,16-05-2010,P100248,198,M1,20,21-05-2010
10010250,36,19-11-2010,P100249,2062,M1,20,21-11-2010
10010251,42,02-07-2012,P100250,3735,M1,20,09-07-2012
10010252,11,19-07-2010,P100251,958,M2,50,20-07-2010
10010253,12,24-01-2011,P100252,4158,M1,20,27-01-2011
10010254,36,17-01-2012,P100253,3810,M1,20,19-01-2012
10010255,21,31-07-2011,P100254,3329,M2,50,07-08-2011
10010256,39,31-12-2011,P100255,836,M1,20,07-01-2012
10010257,8,15-12-2011,P100256,3226,M1,20,21-12-2011
10010258,7,01-08-2012,P100257,691,M3,80,06-08-2012
10010259,25,10-07-2010,P100258,747,M1,20,16-07-2010
10010260,6,15-06-2011,P100259,2462,M3,80,21-06-2011
10010261,8,18-03-2012,P100260,4337,M1,20,21-03-2012
10010262,1,29-06-2012,P100261,3638,M4,100,04-07-2012
10010263,35,14-01-2012,P100262,3819,M1,20,16-01-2012
10010264,18,22-10-2010,P100263,25,M1,20,25-10-2010
10010265,14,21-11-2010,P100264,85,M4,100,28-11-2010
10010266,9,13-11-2010,P100265,3081,M1,20,16-11-2010
10010267,24,16-06-2011,P100266,4708,M3,80,17-06-2011
10010268,24,19-04-2010,P100267,124,M3,80,25-04-2010
10010269,21,11-05-2011,P100268,2513,M2,50,15-05-2011
10010270,13,14-10-2011,P100269,2534,M1,20,15-10-2011
10010271,20,06-08-2012,P100270,934,M1,20,09-08-2012
10010272,27,22-07-2010,P100271,3903,M1,20,28-07-2010
10010273,34,20-06-2012,P100272,2153,M1,20,25-06-2012
10010274,3,16-03-2012,P100273,3858,M2,50,20-03-2012
10010275,34,07-08-2012,P100274,4577,M1,20,08-08-2012
10010276,31,18-03-2010,P100275,4493,M1,20,23-03-2010
10010277,30,29-11-2011,P100276,2005,M1,20,02-12-2011
10010278,2,17-08-2011,P100277,1291,M3,80,23-08-2011
10010279,31,04-03-2011,P100278,4701,M1,20,09-03-2011
10010280,32,14-03-2010,P100279,4911,M3,80,19-03-2010
10010281,1,31-05-2012,P100280,761,M4,100,02-06-2012
10010282,17,04-06-2012,P100281,2063,M1,20,09-06-2012
10010283,44,23-10-2011,P100282,1384,M2,50,27-10-2011
10010284,9,31-05-2011,P100283,1990,M1,20,04-06-2011
10010285,44,19-07-2011,P100284,1477,M2,50,23-07-2011
10010286,44,10-10-2012,P100285,4709,M2,50,16-10-2012
10010287,40,17-06-2010,P100286,2801,M4,100,18-06-2010
10010288,33,09-03-2010,P100287,455,M3,80,16-03-2010
10010289,32,19-06-2012,P100288,373,M3,80,24-06-2012
10010290,14,06-08-2011,P100289,4110,M4,100,08-08-2011
10010291,26,01-04-2012,P100290,4984,M1,20,05-04-2012
10010292,24,23-10-2011,P100291,2461,M3,80,25-10-2011
10010293,17,29-04-2011,P100292,4749,M1,20,06-05-2011
10010294,12,05-11-2010,P100293,2560,M1,20,10-11-2010
10010295,5,19-03-2011,P100294,4615,M2,50,21-03-2011
10010296,15,26-08-2012,P100295,3663,M1,20,29-08-2012
10010297,8,20-05-2010,P100296,4340,M1,20,27-05-2010
10010298,29,14-07-2010,P100297,1252,M1,20,19-07-2010
10010299,10,11-10-2012,P100298,1382,M2,50,14-10-2012
10010300,4,10-11-2010,P100299,3004,M1,20,15-11-2010
10010301,43,22-02-2011,P100300,2902,M1,20,01-03-2011
10010302,34,05-03-2010,P100301,3491,M1,20,07-03-2010
10010303,37,24-05-2012,P100302,719,M3,80,30-05-2012
10010304,16,15-12-2010,P100303,4809,M1,20,18-12-2010
10010305,8,16-06-2012,P100304,2530,M1,20,22-06-2012
10010306,40,01-06-2011,P100305,2971,M4,100,07-06-2011
10010307,8,01-11-2011,P100306,84,M1,20,02-11-2011
10010308,44,08-03-2010,P100307,4450,M2,50,13-03-2010
10010309,44,15-06-2012,P100308,3182,M2,50,21-06-2012
10010310,19,13-02-2011,P100309,1864,M1,20,14-02-2011
10010311,16,06-02-2012,P100310,477,M1,20,07-02-2012
10010312,22,04-08-2012,P100311,2805,M2,50,10-08-2012
10010313,17,23-05-2010,P100312,4202,M1,20,27-05-2010
10010314,5,26-06-2010,P100313,1743,M2,50,29-06-2010
10010315,2,22-03-2012,P100314,4384,M3,80,23-03-2012
10010316,37,14-08-2012,P100315,1506,M3,80,15-08-2012
10010317,30,31-12-2010,P100316,1908,M1,20,01-01-2011
10010318,36,12-03-2012,P100317,1548,M1,20,15-03-2012
10010319,30,03-04-2010,P100318,3519,M1,20,05-04-2010
10010320,13,01-01-2011,P100319,3572,M1,20,02-01-2011
10010321,38,15-06-2011,P100320,3999,M2,50,16-06-2011
10010322,43,10-07-2011,P100321,906,M1,20,12-07-2011
10010323,30,25-10-2010,P100322,1127,M1,20,26-10-2010
10010324,21,02-04-2012,P100323,852,M2,50,04-04-2012
10010325,28,07-08-2011,P100324,4659,M1,20,08-08-2011
10010326,1,28-02-2011,P100325,4265,M4,100,02-03-2011
10010327,6,01-01-2011,P100326,1073,M3,80,06-01-2011
10010328,23,09-04-2010,P100327,2490,M1,20,11-04-2010
10010329,40,14-09-2012,P100328,4497,M4,100,15-09-2012
10010330,37,31-05-2012,P100329,3625,M3,80,04-06-2012
10010331,24,18-10-2012,P100330,3602,M3,80,22-10-2012
10010332,13,10-04-2012,P100331,4312,M1,20,13-04-2012
10010333,44,30-03-2010,P100332,32,M2,50,01-04-2010
10010334,42,18-12-2010,P100333,2750,M1,20,24-12-2010
10010335,26,18-06-2012,P100334,406,M1,20,25-06-2012
10010336,41,05-10-2011,P100335,83,M3,80,11-10-2011
10010337,15,13-07-2010,P100336,2292,M1,20,16-07-2010
10010338,26,23-04-2011,P100337,1795,M1,20,28-04-2011
10010339,9,29-03-2011,P100338,4740,M1,20,30-03-2011
10010340,23,16-09-2010,P100339,3675,M1,20,21-09-2010
10010341,28,06-06-2010,P100340,4679,M1,20,07-06-2010
10010342,32,28-02-2012,P100341,1825,M3,80,29-02-2012
10010343,32,09-03-2012,P100342,2195,M3,80,16-03-2012
10010344,18,26-05-2011,P100343,4679,M1,20,02-06-2011
10010345,32,30-03-2012,P100344,1298,M3,80,05-04-2012
10010346,11,15-05-2012,P100345,3164,M2,50,20-05-2012
10010347,45,01-05-2011,P100346,4024,M1,20,08-05-2011
10010348,5,21-08-2012,P100347,1592,M2,50,25-08-2012
10010349,16,08-12-2011,P100348,4876,M1,20,13-12-2011
10010350,2,16-06-2011,P100349,2586,M3,80,21-06-2011
10010351,45,30-04-2010,P100350,3359,M1,20,06-05-2010
10010352,24,15-05-2012,P100351,206,M3,80,18-05-2012
10010353,14,15-01-2011,P100352,2822,M4,100,19-01-2011
10010354,18,12-03-2010,P100353,769,M1,20,16-03-2010
10010355,19,20-07-2012,P100354,3795,M1,20,24-07-2012
10010356,1,08-04-2011,P100355,2473,M4,100,12-04-2011
10010357,36,31-03-2012,P100356,3757,M1,20,07-04-2012
10010358,45,30-08-2010,P100357,4078,M1,20,06-09-2010
10010359,36,09-11-2011,P100358,2570,M1,20,15-11-2011
10010360,13,26-03-2011,P100359,4529,M1,20,27-03-2011
10010361,31,01-11-2010,P100360,3501,M1,20,03-11-2010
10010362,9,30-06-2010,P100361,2338,M1,20,01-07-2010
10010363,26,01-09-2011,P100362,1602,M1,20,03-09-2011
10010364,19,13-10-2011,P100363,729,M1,20,20-10-2011
10010365,27,28-01-2011,P100364,3277,M1,20,03-02-2011
10010366,22,03-07-2011,P100365,1741,M2,50,07-07-2011
10010367,26,29-09-2011,P100366,1827,M1,20,30-09-2011
10010368,25,03-07-2012,P100367,2934,M1,20,09-07-2012
10010369,9,15-02-2012,P100368,1935,M1,20,18-02-2012
10010370,35,14-03-2010,P100369,2423,M1,20,17-03-2010
10010371,41,28-01-2011,P100370,3274,M3,80,29-01-2011
10010372,3,05-11-2011,P100371,2930,M2,50,09-11-2011
10010373,43,04-03-2011,P100372,1737,M1,20,07-03-2011
10010374,6,22-10-2012,P100373,4396,M3,80,28-10-2012
10010375,14,21-03-2012,P100374,2262,M4,100,26-03-2012
10010376,34,01-09-2010,P100375,3578,M1,20,03-09-2010
10010377,8,16-06-2011,P100376,1686,M1,20,17-06-2011
10010378,36,03-08-2011,P100377,4863,M1,20,07-08-2011
10010379,36,28-04-2011,P100378,4710,M1,20,05-05-2011
10010380,30,17-06-2011,P100379,1986,M1,20,24-06-2011
10010381,10,19-07-2011,P100380,3581,M2,50,22-07-2011
10010382,10,05-12-2010,P100381,2354,M2,50,10-12-2010
10010383,25,20-10-2010,P100382,1337,M1,20,21-10-2010
10010384,36,04-03-2010,P100383,1935,M1,20,10-03-2010
10010385,8,20-12-2010,P100384,807,M1,20,27-12-2010
10010386,24,31-12-2010,P100385,1173,M3,80,07-01-2011
10010387,11,30-05-2012,P100386,2867,M2,50,01-06-2012
10010388,33,29-07-2010,P100387,2137,M3,80,05-08-2010
10010389,44,27-05-2011,P100388,2934,M2,50,31-05-2011
10010390,21,31-08-2011,P100389,3562,M2,50,07-09-2011
10010391,41,22-07-2011,P100390,88,M3,80,25-07-2011
10010392,25,29-03-2010,P100391,3222,M1,20,05-04-2010
10010393,43,10-10-2011,P100392,4291,M1,20,12-10-2011
10010394,17,02-03-2010,P100393,1707,M1,20,08-03-2010
10010395,7,16-03-2012,P100394,4966,M3,80,17-03-2012
10010396,19,09-09-2010,P100395,1038,M1,20,12-09-2010
10010397,42,22-09-2012,P100396,3460,M1,20,24-09-2012
10010398,6,19-11-2010,P100397,3587,M3,80,24-11-2010
10010399,26,17-05-2011,P100398,3253,M1,20,20-05-2011
10010400,11,24-05-2012,P100399,1090,M2,50,28-05-2012
10010401,21,13-04-2012,P100400,4609,M2,50,19-04-2012
10010402,24,07-09-2010,P100401,3356,M3,80,10-09-2010
10010403,14,23-11-2010,P100402,175,M4,100,30-11-2010
10010404,28,18-09-2010,P100403,70,M1,20,23-09-2010
10010405,42,07-09-2010,P100404,2296,M1,20,09-09-2010
10010406,5,17-09-2012,P100405,4660,M2,50,22-09-2012
10010407,8,05-10-2011,P100406,509,M1,20,06-10-2011
10010408,45,13-07-2011,P100407,1886,M1,20,20-07-2011
10010409,22,13-06-2010,P100408,2232,M2,50,20-06-2010
10010410,31,04-07-2010,P100409,1245,M1,20,05-07-2010
10010411,24,19-06-2010,P100410,1432,M3,80,21-06-2010
10010412,41,23-04-2012,P100411,1249,M3,80,24-04-2012
10010413,42,19-01-2012,P100412,3366,M1,20,20-01-2012
10010414,3,24-02-2011,P100413,1987,M2,50,26-02-2011
10010415,31,11-09-2011,P100414,2320,M1,20,14-09-2011
10010416,17,18-08-2010,P100415,2274,M1,20,23-08-2010
10010417,26,29-07-2010,P100416,4739,M1,20,31-07-2010
10010418,44,04-05-2010,P100417,1904,M2,50,07-05-2010
10010419,16,11-02-2012,P100418,4055,M1,20,13-02-2012
10010420,35,22-06-2010,P100419,1303,M1,20,24-06-2010
10010421,24,01-03-2011,P100420,3149,M3,80,02-03-2011
10010422,32,21-09-2012,P100421,4038,M3,80,26-09-2012
10010423,31,31-01-2011,P100422,380,M1,20,03-02-2011
10010424,28,09-10-2010,P100423,1420,M1,20,16-10-2010
10010425,38,10-06-2012,P100424,2783,M2,50,14-06-2012
10010426,7,15-07-2010,P100425,2344,M3,80,16-07-2010
10010427,13,25-11-2011,P100426,1780,M1,20,29-11-2011
10010428,43,23-02-2010,P100427,899,M1,20,25-02-2010
10010429,1,30-10-2011,P100428,3550,M4,100,04-11-2011
10010430,2,02-05-2012,P100429,3917,M3,80,09-05-2012
10010431,11,11-03-2011,P100430,396,M2,50,16-03-2011
10010432,20,02-03-2010,P100431,3281,M1,20,08-03-2010
10010433,12,17-07-2011,P100432,3774,M1,20,19-07-2011
10010434,35,07-10-2010,P100433,4626,M1,20,14-10-2010
10010435,4,21-04-2010,P100434,1386,M1,20,28-04-2010
10010436,9,27-09-2011,P100435,2802,M1,20,01-10-2011
10010437,7,20-09-2012,P100436,2115,M3,80,22-09-2012
10010438,25,21-08-2012,P100437,2216,M1,20,23-08-2012
10010439,27,17-12-2011,P100438,4878,M1,20,20-12-2011
10010440,17,29-11-2010,P100439,1501,M1,20,04-12-2010
10010441,31,20-05-2012,P100440,743,M1,20,24-05-2012
10010442,37,21-05-2010,P100441,1424,M3,80,26-05-2010
10010443,5,16-07-2010,P100442,2763,M2,50,23-07-2010
10010444,10,30-07-2010,P100443,1982,M2,50,03-08-2010
10010445,43,20-12-2010,P100444,287,M1,20,21-12-2010
10010446,20,07-04-2011,P100445,2660,M1,20,11-04-2011
10010447,26,10-09-2011,P100446,531,M1,20,14-09-2011
10010448,25,17-07-2011,P100447,3195,M1,20,22-07-2011
10010449,17,18-11-2010,P100448,2059,M1,20,21-11-2010
10010450,41,13-10-2011,P100449,4738,M3,80,14-10-2011
10010451,12,13-06-2010,P100450,2272,M1,20,14-06-2010
10010452,7,19-10-2012,P100451,3120,M3,80,24-10-2012
10010453,41,03-01-2011,P100452,1366,M3,80,09-01-2011
10010454,18,26-06-2010,P100453,1560,M1,20,02-07-2010
10010455,36,22-03-2010,P100454,2384,M1,20,29-03-2010
10010456,24,19-06-2011,P100455,599,M3,80,25-06-2011
10010457,18,18-01-2012,P100456,866,M1,20,24-01-2012
10010458,16,23-12-2011,P100457,4766,M1,20,26-12-2011
10010459,5,23-07-2011,P100458,3873,M2,50,26-07-2011
10010460,24,30-06-2012,P100459,2574,M3,80,03-07-2012
10010461,31,08-06-2012,P100460,1597,M1,20,13-06-2012
10010462,9,09-12-2010,P100461,4980,M1,20,15-12-2010
10010463,28,06-02-2012,P100462,4743,M1,20,07-02-2012
10010464,31,16-04-2012,P100463,307,M1,20,23-04-2012
10010465,8,22-05-2010,P100464,2728,M1,20,28-05-2010
10010466,3,29-08-2010,P100465,4193,M2,50,02-09-2010
10010467,10,07-06-2010,P100466,3832,M2,50,13-06-2010
10010468,40,10-04-2010,P100467,4856,M4,100,12-04-2010
10010469,3,17-08-2010,P100468,3633,M2,50,18-08-2010
10010470,36,08-06-2011,P100469,470,M1,20,10-06-2011
10010471,22,12-07-2010,P100470,3547,M2,50,16-07-2010
10010472,18,20-05-2010,P100471,4414,M1,20,22-05-2010
10010473,17,26-12-2011,P100472,1851,M1,20,01-01-2012
10010474,20,08-07-2011,P100473,2644,M1,20,14-07-2011
10010475,26,17-05-2011,P100474,2919,M1,20,22-05-2011
10010476,6,22-01-2011,P100475,3652,M3,80,29-01-2011
10010477,32,19-08-2012,P100476,3278,M3,80,25-08-2012
10010478,29,28-06-2011,P100477,449,M1,20,30-06-2011
10010479,11,08-05-2012,P100478,3426,M2,50,14-05-2012
10010480,22,08-12-2011,P100479,2195,M2,50,10-12-2011
10010481,14,01-10-2011,P100480,120,M4,100,07-10-2011
10010482,29,30-05-2010,P100481,663,M1,20,06-06-2010
10010483,4,07-08-2010,P100482,3576,M1,20,14-08-2010
10010484,8,31-12-2010,P100483,1659,M1,20,02-01-2011
10010485,43,07-03-2011,P100484,502,M1,20,12-03-2011
